Family,Group,English Name,Scientific Name,IUCN Category
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Kites,Black-winged Kite,Elanus caeruleus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Oriental Honey Buzzard,Pernis ptilorhynchus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Besra,Besra,Accipiter virgatus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Baza,Black Baza,Aviceda leuphotes,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Bearded Vulture,Gypaetus barbatus,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Egyptian Vulture,Neophron percnopterus,Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Serpent eagle,Crested Serpent Eagle,Spilornis cheela,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Serpent eagle,Nicobar Serpent Eagle,Spilornis klossi,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Serpent eagle,Andaman Serpent Eagle,Spilornis elgini,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Snake eagle,Short-toed Snake Eagle,Circaetus gallicus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Red-headed Vulture,Sarcogyps calvus,Critically Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Himalayan Vulture,Gyps himalayensis,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,White-rumped Vulture,Gyps bengalensis,Critically Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Indian Vulture,Gyps indicus,Critically Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Slender-billed Vulture,Gyps tenuirostris,Critically Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Griffon Vulture,Gyps fulvus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Vultures,Cinereous Vulture,Aegypius monachus,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Hawk eagle,Mountain Hawk Eagle,Nisaetus nipalensis,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Hawk eagle,Changeable Hawk Eagle,Nisaetus cirrhatus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Rufous-bellied Eagle,Lophotriorchis kienerii,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Black Eagle,Ictinaetus malaiensis,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Spotted eagle,Indian Spotted Eagle,Clanga hastata,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Spotted eagle,Greater Spotted Eagle,Clanga clanga,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Tawny Eagle,Aquila rapax,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Steppe Eagle,Aquila nipalensis,Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Eastern Imperial Eagle,Aquila heliaca,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Golden Eagle,Aquila chrysaetos,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Bonelli's Eagle,Aquila fasciata,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Eagles (Others),Booted Eagle,Hieraaetus pennatus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sparrowhawks,Chinese Sparrowhawk,Accipiter soloensis,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Goshawk,Crested Goshawk,Accipiter trivirgatus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Eastern Marsh Harrier,Circus spilonotus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sparrowhawks,Eurasian Sparrowhawk,Accipiter nisus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Hen Harrier,Circus cyaneus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sparrowhawks,Japanese Sparrowhawk,Accipiter gularis,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Baza,Jerdon's Baza,Aviceda jerdoni,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Montagu's Harrier,Circus pygargus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sparrowhawks,Nicobar Sparrowhawk,Accipiter butleri,Vulnerable
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Goshawk,Northern Goshawk,Accipiter gentilis,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Pallid Harrier,Circus macrourus,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Pied Harrier,Circus melanoleucos,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Shikra,Shikra,Accipiter badius,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Harriers,Western Marsh Harrier,Circus aeruginosus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sea eagles,White-bellied Sea Eagle,Haliaeetus leucogaster,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Fish eagles,Pallas's Fish Eagle,Haliaeetus leucoryphus,Endangered
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Sea eagles,White-tailed Sea Eagle,Haliaeetus albicilla,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Fish eagles,Lesser Fish Eagle,Icthyophaga humilis,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Fish eagles,Grey-headed Fish Eagle,Icthyophaga ichthyaetus,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Kites,Brahminy Kite,Haliastur indus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Kites,Red Kite,Milvus milvus,Near Threatened
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Kites,Black Kite,Milvus migrans,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,White-eyed Buzzard,Butastur teesa,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Grey-faced Buzzard,Butastur indicus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Common Buzzard,Buteo buteo,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Himalayan Buzzard,Buteo refectus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Long-legged Buzzard,Buteo rufinus,Least Concern
"Accipitridae (Kites, Vultures, Buzzards, Baza, Eagles, Harriers, Shikhra,Goshawk, Sparrowhawk)",Buzzards,Upland Buzzard,Buteo hemilasius,Least Concern
Acrocephalidae (Warblers),Thick-billed warbler,Thick-billed Warbler,Arundinax aedon,Least Concern
Acrocephalidae (Warblers),Tree warblers,Booted Warbler,Iduna caligata,Least Concern
Acrocephalidae (Warblers),Tree warblers,Sykes's Warbler,Iduna rama,Least Concern
Acrocephalidae (Warblers),Reed warblers,Black-browed Reed Warbler,Acrocephalus bistrigiceps,Least Concern
Acrocephalidae (Warblers),Reed warblers,Moustached Warbler,Acrocephalus melanopogon,Least Concern
Acrocephalidae (Warblers),Reed warblers,Sedge Warbler,Acrocephalus schoenobaenus,Least Concern
Acrocephalidae (Warblers),Reed warblers,Large-billed Reed Warbler,Acrocephalus orinus,Data Deficient
Acrocephalidae (Warblers),Reed warblers,Blyth's Reed Warbler,Acrocephalus dumetorum,Least Concern
Acrocephalidae (Warblers),Reed warblers,Paddyfield Warbler,Acrocephalus agricola,Least Concern
Acrocephalidae (Warblers),Reed warblers,Blunt-winged Warbler,Acrocephalus concinens,Least Concern
Acrocephalidae (Warblers),Reed warblers,Great Reed Warbler,Acrocephalus arundinaceus,Least Concern
Acrocephalidae (Warblers),Reed warblers,Oriental Reed Warbler,Acrocephalus orientalis,Least Concern
Acrocephalidae (Warblers),Reed warblers,Clamorous Reed Warbler,Acrocephalus stentoreus,Least Concern
Aegithalidae (Tits and Ioras),Long-tailed tits,White-browed Tit Warbler,Leptopoecile sophiae,Least Concern
Aegithalidae (Tits and Ioras),Long-tailed tits,Crested Tit Warbler,Leptopoecile elegans,Least Concern
Aegithalidae (Tits and Ioras),Tit,Black-throated Tit,Aegithalos concinnus,Least Concern
Aegithalidae (Tits and Ioras),Tit,White-cheeked Tit,Aegithalos leucogenys,Least Concern
Aegithalidae (Tits and Ioras),Tit,White-throated Tit,Aegithalos niveogularis,Least Concern
Aegithalidae (Tits and Ioras),Tit,Black-browed Tit,Aegithalos iouschistos,Least Concern
Aegithalidae (Tits and Ioras),Iora,Common Iora,Aegithina tiphia,Least Concern
Aegithalidae (Tits and Ioras),Iora,Marshall's Iora,Aegithina nigrolutea,Least Concern
Alaudidae (Larks),Larks,Greater Hoopoe Lark,Alaemon alaudipes,Least Concern
Alaudidae (Larks),Larks,Rufous-tailed Lark,Ammomanes phoenicura,Least Concern
Alaudidae (Larks),Larks,Desert Lark,Ammomanes deserti,Least Concern
Alaudidae (Larks),Larks,Black-crowned Sparrow Lark,Eremopterix nigriceps,Least Concern
Alaudidae (Larks),Larks,Ashy-crowned Sparrow Lark,Eremopterix griseus,Least Concern
Alaudidae (Larks),Larks,Singing Bushlark,Mirafra cantillans,Least Concern
Alaudidae (Larks),Larks,Bengal Bushlark,Mirafra assamica,Least Concern
Alaudidae (Larks),Larks,Indian Bushlark,Mirafra erythroptera,Least Concern
Alaudidae (Larks),Larks,Jerdon's Bushlark,Mirafra affinis,Least Concern
Alaudidae (Larks),Larks,Lesser Short-toed Lark,Alaudala rufescens,Least Concern
Alaudidae (Larks),Larks,Sand Lark,Alaudala raytal,Least Concern
Alaudidae (Larks),Larks,Bimaculated Lark,Melanocorypha bimaculata,Least Concern
Alaudidae (Larks),Larks,Tibetan Lark,Melanocorypha maxima,Least Concern
Alaudidae (Larks),Larks,Hume's Short-toed Lark,Calandrella acutirostris,Least Concern
Alaudidae (Larks),Larks,Greater Short-toed Lark,Calandrella brachydactyla,Least Concern
Alaudidae (Larks),Larks,Sykes's Short-toed Lark,Calandrella dukhunensis,Least Concern
Alaudidae (Larks),Larks,Horned Lark,Eremophila alpestris,Least Concern
Alaudidae (Larks),Larks,Eurasian Skylark,Alauda arvensis,Least Concern
Alaudidae (Larks),Larks,Oriental Skylark,Alauda gulgula,Least Concern
Alaudidae (Larks),Larks,Crested Lark,Galerida cristata,Least Concern
Alaudidae (Larks),Larks,Malabar Lark,Galerida malabarica,Least Concern
Alaudidae (Larks),Larks,Sykes's Lark,Galerida deva,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Oriental Dwarf Kingfisher,Ceyx erithaca,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Blue-eared Kingfisher,Alcedo meninting,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Blyth's Kingfisher,Alcedo hercules,Near Threatened
Alcedinidae (Kingfishers),Kingfisher,Common Kingfisher,Alcedo atthis,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Crested Kingfisher,Megaceryle lugubris,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Pied Kingfisher,Ceryle rudis,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Stork-billed Kingfisher,Pelargopsis capensis,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Brown-winged Kingfisher,Pelargopsis amauroptera,Near Threatened
Alcedinidae (Kingfishers),Kingfisher,Ruddy Kingfisher,Halcyon coromanda,Least Concern
Alcedinidae (Kingfishers),Kingfisher,White-throated Kingfisher,Halcyon smyrnensis,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Black-capped Kingfisher,Halcyon pileata,Least Concern
Alcedinidae (Kingfishers),Kingfisher,Collared Kingfisher,Todiramphus chloris,Least Concern
Anhingidae (Darter),Darter,Oriental Darter,Anhinga melanogaster,Near Threatened
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Lesser Whistling Duck,Dendrocygna javanica,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,White-headed Duck,Oxyura leucocephala,Endangered
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Swan,Mute Swan,Cygnus olor,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Swan,Tundra Swan,Cygnus columbianus,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Swan,Whooper Swan,Cygnus cygnus,Least Concern
"Anseriformes (ducks, geese and swans)",Goose,Red-breasted Goose,Branta ruficollis,Vulnerable
"Anseriformes (ducks, geese and swans)",Goose,Bar-headed Goose,Anser indicus,Least Concern
"Anseriformes (ducks, geese and swans)",Goose,Greylag Goose,Anser anser,Least Concern
"Anseriformes (ducks, geese and swans)",Goose,Bean Goose,Anser fabalis,Least Concern
"Anseriformes (ducks, geese and swans)",Goose,Greater White-fronted Goose,Anser albifrons,Least Concern
"Anseriformes (ducks, geese and swans)",Goose,Lesser White-fronted Goose,Anser erythropus,Vulnerable
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Long-tailed Duck,Clangula hyemalis,Vulnerable
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Goldeneye,Common Goldeneye,Bucephala clangula,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Smew,Smew,Mergellus albellus,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Merganser,Common Merganser,Mergus merganser,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Merganser,Red-breasted Merganser,Mergus serrator,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Shelduck,Common Shelduck,Tadorna tadorna,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Shelduck,Ruddy Shelduck,Tadorna ferruginea,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Teal,Marbled Teal,Marmaronetta angustirostris,Vulnerable
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,White-winged Wood Duck,Asarcornis scutulata,Endangered
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Pochard,Red-crested Pochard,Netta rufina,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Pochard,Common Pochard,Aythya ferina,Vulnerable
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Pochard,Baer's Pochard,Aythya baeri,Critically Endangered
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Ferruginous Duck,Aythya nyroca,Near Threatened
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Tufted Duck,Aythya fuligula,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Scaup,Greater Scaup,Aythya marila,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Pink-headed Duck,Rhodonessa caryophyllacea,Critically Endangered
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Garganey,Garganey,Spatula querquedula,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Shoveler,Northern Shoveler,Spatula clypeata,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Teal,Baikal Teal,Sibirionetta formosa,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Falcated Duck,Mareca falcata,Near Threatened
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Gadwall,Gadwall,Mareca strepera,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Wigeon,Eurasian Wigeon,Mareca penelope,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Chinese Spot-billed Duck,Anas zonorhyncha,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Indian Spot-billed Duck,Anas poecilorhyncha,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Mallard,Mallard,Anas platyrhynchos,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Teal,Andaman Teal,Anas albogularis,Vulnerable
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Pintail,Northern Pintail,Anas acuta,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Teal,Common Teal,Anas crecca,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Comb Duck,Sarkidiornis melanotos,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Mandarin Duck,Aix galericulata,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Teal,Cotton Teal,Nettapus coromandelianus,Least Concern
"Anseriformes (ducks, geese, pochards teals, pintails and swans)",Duck,Fulvous Whistling Duck,Dendrocygna bicolor,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Spinetail,White-rumped Spinetail,Zoonavena sylvatica,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Needletail,White-throated Needletail,Hirundapus caudacutus,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Needletail,Silver-backed Needletail,Hirundapus cochinchinensis,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Needletail,Brown-backed Needletail,Hirundapus giganteus,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swiftlet,Glossy Swiftlet,Collocalia esculenta,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swiftlet,Himalayan Swiftlet,Aerodramus brevirostris,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swiftlet,Indian Swiftlet,Aerodramus unicolor,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swiftlet,Edible-nest Swiftlet,Aerodramus fuciphagus,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Asian Palm Swift,Cypsiurus balasiensis,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Alpine Swift,Tachymarptis melba,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Dark-rumped Swift,Apus acuticauda,Vulnerable
"Apodidae (Swifts, swiftelet, needletails)",Swift,Pacific Swift,Apus pacificus,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Nepal House Swift,Apus nipalensis,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Indian House Swift,Apus affinis,Least Concern
"Apodidae (Swifts, swiftelet, needletails)",Swift,Common Swift,Apus apus,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Bittern,Eurasian Bittern,Botaurus stellaris,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Bittern,Little Bittern,Ixobrychus minutus,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Bittern,Yellow Bittern,Ixobrychus sinensis,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Bittern,Cinnamon Bittern,Ixobrychus cinnamomeus,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Bittern,Black Bittern,Ixobrychus flavicollis,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,White-eared Night Heron,Gorsachius magnificus,Endangered
"Ardeidae (Bitterns, herons, egrets)",Heron,Malayan Night Heron,Gorsachius melanolophus,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Black-crowned Night Heron,Nycticorax nycticorax,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Striated Heron,Butorides striata,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Indian Pond Heron,Ardeola grayii,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Chinese Pond Heron,Ardeola bacchus,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Javan Pond Heron,Ardeola speciosa,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Cattle Egret,Bubulcus ibis,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Grey Heron,Ardea cinerea,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,White-bellied Heron,Ardea insignis,Critically Endangered
"Ardeidae (Bitterns, herons, egrets)",Heron,Goliath Heron,Ardea goliath,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Heron,Purple Heron,Ardea purpurea,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Great Egret,Ardea alba,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Intermediate Egret,Ardea intermedia,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Little Egret,Egretta garzetta,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Western Reef Egret,Egretta gularis,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Pacific Reef Egret,Egretta sacra,Least Concern
"Ardeidae (Bitterns, herons, egrets)",Egret,Chinese Egret,Egretta eulophotes,Vulnerable
Artamidae (Woodswallow),Woodswallow,White-breasted Woodswallow,Artamus leucoryn,Least Concern
Artamidae (Woodswallow),Woodswallow,Ashy Woodswallow,Artamus fuscus,Least Concern
Bombycillidae (Waxwing),Waxwing,Bohemian Waxwing,Bombycilla garrulus,Least Concern
Bucerotidae (Hornbills),Hornbill,Great Hornbill,Buceros bicornis,Vulnerable
Bucerotidae (Hornbills),Hornbill,Malabar Pied Hornbill,Anthracoceros coronatus,Near Threatened
Bucerotidae (Hornbills),Hornbill,Oriental Pied Hornbill,Anthracoceros albirostris,Least Concern
Bucerotidae (Hornbills),Hornbill,Austen's Brown Hornbill,Anorrhinus austeni,Near Threatened
Bucerotidae (Hornbills),Hornbill,Malabar Grey Hornbill,Ocyceros griseus,Least Concern
Bucerotidae (Hornbills),Hornbill,Indian Grey Hornbill,Ocyceros birostris,Least Concern
Bucerotidae (Hornbills),Hornbill,Rufous-necked Hornbill,Aceros nipalensis,Vulnerable
Bucerotidae (Hornbills),Hornbill,Narcondam Hornbill,Rhyticeros narcondami,Endangered
Bucerotidae (Hornbills),Hornbill,Wreathed Hornbill,Rhyticeros undulatus,Vulnerable
Burhinidae (Thick-knee),Thick-knee,Indian Thick-knee,Burhinus indicus,Least Concern
Burhinidae (Thick-knee),Thick-knee,Great Thick-knee,Esacus recurvirostris,Near Threatened
Burhinidae (Thick-knee),Thick-knee,Beach Thick-knee,Esacus magnirostris,Near Threatened
Campephagidae (Minivets and Cuckooshrike),Minivet,White-bellied Minivet,Pericrocotus erythropygius,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Small Minivet,Pericrocotus cinnamomeus,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Grey-chinned Minivet,Pericrocotus solaris,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Short-billed Minivet,Pericrocotus brevirostris,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Long-tailed Minivet,Pericrocotus ethologus,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Scarlet Minivet,Pericrocotus flammeus,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Ashy Minivet,Pericrocotus divaricatus,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Swinhoe's Minivet,Pericrocotus cantonensis,Least Concern
Campephagidae (Minivets and Cuckooshrike),Minivet,Rosy Minivet,Pericrocotus roseus,Least Concern
Campephagidae (Minivets and Cuckooshrike),Cuckooshrike,Large Cuckooshrike,Coracina javensis,Least Concern
Campephagidae (Minivets and Cuckooshrike),Cuckooshrike,Andaman Cuckooshrike,Coracina dobsoni,Near Threatened
Campephagidae (Minivets and Cuckooshrike),Triller,Pied Triller,Lalage nigra,Least Concern
Campephagidae (Minivets and Cuckooshrike),Cuckooshrike,Black-winged Cuckooshrike,Lalage melaschistos,Least Concern
Campephagidae (Minivets and Cuckooshrike),Cuckooshrike,Black-headed Cuckooshrike,Lalage melanoptera,Least Concern
Caprimulgidae (Nightjars),Nightjar,Great Eared Nightjar,Lyncornis macrotis,Least Concern
Caprimulgidae (Nightjars),Nightjar,Grey Nightjar,Caprimulgus jotaka,Least Concern
Caprimulgidae (Nightjars),Nightjar,Jungle Nightjar,Caprimulgus indicus,Least Concern
Caprimulgidae (Nightjars),Nightjar,European Nightjar,Caprimulgus europaeus,Least Concern
